sentences,sentenceIndex,paragraphIndex,section,wikiId
"Danilo Candido Tostes Caymmi (born March 7, 1948) is a Brazilian musician, singer, composer and arranger.",0,0,N/A,28800828
"Danilo was born in Rio de Janeiro, the youngest son of Dorival Caymmi and Stella Maris, and brother of Dori and Nana Caymmi.",0,1,N/A,28800828
"Brought up by two musical parents and older siblings, he showed an early interest in music and began playing the flute and the guitar as an adolescent.",1,1,N/A,28800828
Danilo Caymmi is considered among the most notable Brazilian wind instrument musicians.,2,1,N/A,28800828
He abandoned his studies in architecture just before finishing to dedicate himself to his music.,3,1,N/A,28800828
==,0,2,== Career ==,28800828
Career ==,1,2,== Career ==,28800828
"Danilo began his artistic career in 1963, working with Tom Jobim, both singing and playing the flute.",0,3,== Career ==,28800828
This collaboration lasted until 1994.,1,3,== Career ==,28800828
"In 1964 he played the flute for the compilation Caymmi Visita Tom, 1964.",2,3,== Career ==,28800828
"As a composer, the first of his works to be recorded was the music for De Brincadeira, in collaboration with Edmundo Souto, in the voice of Mário Castro Neves in 1967.",3,3,== Career ==,28800828
"During this period, he accompanied many jazz musicians, such as Sarah Vaughan.",4,3,== Career ==,28800828
"Danilo Caymmi also wrote soundtracks for several TV Globo series and soap operas such as Mulheres de Areia, Corpo e Alma, and Riacho Doce.",5,3,== Career ==,28800828
"Danilo Caymmi won third place in TV Globo's Festival Internacional da Canção (International Song Festival), third edition in 1968 with Andança (written with Edmundo Souto and Paulinho Tapajós).",0,4,== Career ==,28800828
"The song became a classic, launching the career of Beth Carvalho and since then recorded many times by different artists.",1,4,== Career ==,28800828
"Another of his biggest hits came a year later, ""Casaco Marrom (Bye Bye, Ceci),"" written with Guarabira and Renato Correia (the latter being one of the Golden Boys), with which he won the 1969 festival of Juiz de Fora, Minas Gerais and also had several re-recordings.",2,4,== Career ==,28800828
"As was the case with Andança, this song served to launch another new star, this time Jovem Guarda music style outfit Trio Esperança vocalist Evinha.",3,4,== Career ==,28800828
"In 1977 Caymmi went to Bahia, where he collaborated with Tom & Dito, this time playing brass instruments.",4,4,== Career ==,28800828
"A year later, Caymmi borrowed money to record and produce 10 thousand copies of his first independent work and most well known compilation Cheiro Verde.",5,4,== Career ==,28800828
"As a solo artist, he has recorded seven albums, interpreting his compositions.",6,4,== Career ==,28800828
"In 1983, Danilo joined Jobim's musical group, Banda Nova, a family ensemble featuring Jobim's wife, Ana Lontra Jobim, and his son and daughter, Paulo and Elizabeth, as well as Jacques Morelembaum and his wife, Paula, and Danilo Caymmi and his wife, Simone.",7,4,== Career ==,28800828
"In 1999, Caymmi recorded with American jazz musician David Liebman, working from a Jobim songbook.",8,4,== Career ==,28800828
"In this jazz and bossa nova collection, Caymmi sang in what is described as a ""rich baritone"".",9,4,== Career ==,28800828
"The album, The Unknown Jobim had a limited release in Brazil as Tom Jobim Inédito (Tom Jobim Unpublished).",10,4,== Career ==,28800828
"To commemorate his father's 90th birthday, in 2004, Danilo and his brother Dori and sister Nana recorded a compact disc, titled Para Caymmi de Nana, Dori e Danilo (To Caymmi from Nana, Dori and Danilo), featuring Dorival Caymmi's greatest hits.",0,5,== Career ==,28800828
"Ten years later, they recorded another album together, named Caymmi, which was nominated for the 2014 Latin Grammy Award for Best MPB Album.",1,5,== Career ==,28800828
==,0,6,== References ==,28800828
References ==,1,6,== References ==,28800828
==,0,7,== External links ==,28800828
External links ==,1,7,== External links ==,28800828
"Danilo Caymmi, Adalberto Carvalho Pinto",0,8,== External links ==,28800828
"International Who's Who in Popular Music, Volume 4, 2002, pg 301",0,9,== External links ==,28800828
Comprehensive list of Danilo Caymmi's works,0,10,== External links ==,28800828
Video clips of Danilo Caymmi on Last.fm,0,11,== External links ==,28800828
Danilo Caymmi's Top Albums,0,12,== External links ==,28800828
