time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"September 13 , 1977","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Fiona Apple McAfee-Maggart (born September 13, 1977) is an American singer-songwriter.",0,0,,58848,1977-09-13,1977-09-13,ML
1996 to 2020,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"She has released five albums from 1996 to 2020, which have all reached the top 20 on the U.S. Billboard 200 chart.",1,0,,58848,1996-01-01,2020-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Her debut album, Tidal, containing songs written when she was 17, was released in 1996 and received a Grammy Award for Best Female Vocal Rock Performance for the single ""Criminal"".",2,1,,58848,1996-01-01,1996-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"She followed with When the Pawn... (1999), produced by Jon Brion, which was also critically and commercially successful and was certified Platinum.",3,1,,58848,1999-01-01,1999-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"For her third album, Extraordinary Machine (2005), Apple again collaborated with Brion and began recording the album in 2002.",0,2,,58848,2005-01-01,2005-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"For her third album, Extraordinary Machine (2005), Apple again collaborated with Brion and began recording the album in 2002.",0,2,,58848,2002-01-01,2002-12-31,ML
October 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The album was eventually re-produced without Brion and released in October 2005.,2,2,,58848,2005-10-01,2005-10-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, she released her fourth studio album, The Idler Wheel..., which received critical praise and was followed by a tour of the United States and was nominated for the Grammy Award for Best Alternative Music Album in 2013.",4,2,,58848,2012-01-01,2012-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, she released her fourth studio album, The Idler Wheel..., which received critical praise and was followed by a tour of the United States and was nominated for the Grammy Award for Best Alternative Music Album in 2013.",4,2,,58848,2013-01-01,2013-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Apple's fifth studio album, Fetch the Bolt Cutters, was released in 2020 to widespread acclaim, earning two Grammy Awards: Best Alternative Music Album and Best Rock Performance for the lead single ""Shameika"".",5,2,,58848,2020-01-01,2020-12-31,ML
"September 13 , 1977","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Fiona Apple was born Fiona Apple McAfee-Maggart on September 13, 1977, in New York City to singer Diane McAfee and actor Brandon Maggart, who met when both were cast in the Broadway musical Applause.",0,4,== Early life ==,58848,1977-09-13,1977-09-13,ML
