time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
4 March 1965,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,John Murphy (born 4 March 1965) is a British film composer.,0,0,,2992330,1965-03-04,1965-03-04,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He is a self-taught multi-instrumental musician who began his career in the 1980s, working with The Lotus Eaters, Thomas Lang, and Claudia Brücken.",1,0,,2992330,1980-01-01,1989-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Together with former OMD member David Hughes, he worked on several successful British movies, enjoying particular success with the soundtrack to 1998's Lock, Stock and Two Smoking Barrels.",1,2,== Background ==,2992330,1998-01-01,1998-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2000's Snatch, Murphy has worked independently and has been based in Los Angeles.",0,3,== Background ==,2992330,2000-01-01,2000-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, Murphy composed the score for Michael Mann's Miami Vice.",3,3,== Background ==,2992330,2006-01-01,2006-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he composed the music for the 2009 remake of the 1972 film The Last House on the Left, followed by 2010's Kick-Ass, based on the comic book of the same name.",4,3,== Background ==,2992330,2009-01-01,2009-12-31,ML
the 2009,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In 2009, he composed the music for the 2009 remake of the 1972 film The Last House on the Left, followed by 2010's Kick-Ass, based on the comic book of the same name.",4,3,== Background ==,2992330,2009-01-01,2009-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, he composed the music for the 2009 remake of the 1972 film The Last House on the Left, followed by 2010's Kick-Ass, based on the comic book of the same name.",4,3,== Background ==,2992330,2010-01-01,2010-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he released an album titled Anonymous Rejected Filmscore that had been, as the title suggests, composed for a film whose studio head had rejected for being too 'weird'.",0,4,== Background ==,2992330,2014-01-01,2014-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019 he scored ""Les Miserables"" for the BBC, and in 2020, he composed the score for James Gunn's The Suicide Squad.",3,4,== Background ==,2992330,2019-01-01,2019-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019 he scored ""Les Miserables"" for the BBC, and in 2020, he composed the score for James Gunn's The Suicide Squad.",3,4,== Background ==,2992330,2020-01-01,2020-12-31,ML
28 Days,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"His instrumental tracks ""In the House – In a Heartbeat"" from 28 Days Later and ""Adagio in D Minor"" from Sunshine have been featured in a variety of TV shows, commercials and film trailers.",5,0,,2992330,2002-06-27,2002-07-25,LLM
28 Days,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Other excerpts from his scores have been released for advertising, in particular ""In the House – In a Heartbeat"" from 28 Days Later, and ""Adagio in D minor"" from Sunshine.",5,3,== Background ==,2992330,2002-06-01,2002-06-30,LLM
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"Born in Liverpool, England, Murphy began composing music for films in the early 1990s and scored his first hit with Leon the Pig Farmer.",0,2,== Background ==,2992330,1990-01-01,1993-12-31,LLM
AD,NNP,ERA_REGEX,TIME,time_reference,"His awards include the Silver Award (1st Prize) at the Cannes Film Festival, a British D&AD Award, and a BMI Award.",3,0,,2992330,,,ML
28 Days,CD NNPS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,His successes include Danny Boyle's box-office success 28 Days Later and its sequel 28 Weeks Later.,1,3,== Background ==,2992330,,,ML
of the 1972,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In 2009, he composed the music for the 2009 remake of the 1972 film The Last House on the Left, followed by 2010's Kick-Ass, based on the comic book of the same name.",4,3,== Background ==,2992330,,,ML
