time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1939,CD,YEAR_REGEX_1,TIME,time_reference,"He began singing and playing on the streets of Americus in 1939, and later ""from Atlanta to Thomasville"".",5,2,== Biography and legacy ==,47665776,1939-01-01,1939-12-31,ML
The 1977,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"The 1977 documentary It's a Mean Old World captures the style of his street performance: walking slowly along the sidewalk, singing and playing, with a handwritten sign around his neck reading ""I am a blind preacher.",9,2,== Biography and legacy ==,47665776,1977-01-01,1977-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,"In 1966, he played at Carnegie Hall, where he won a twelve-string guitar for his performance in a competition.",17,2,== Biography and legacy ==,47665776,1966-01-01,1966-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"He ceased performing on the streets in 1979, due to ill health.",0,3,== Biography and legacy ==,47665776,1979-01-01,1979-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"He died in Plains Nursing Home, Plains, Georgia in 1986, and is buried in Eastview Cemetery, Americus, GA.",1,3,== Biography and legacy ==,47665776,1986-01-01,1986-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Brown was inducted into the Georgia Music Hall of Fame.",5,3,== Biography and legacy ==,47665776,2010-01-01,2010-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,1961 – Georgia Street Singer,0,6,== Discography ==,47665776,1961-01-01,1961-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"1975 – It's a Mean Old World to Try to Live In Live performances of two of his songs, ""Keep Your Lamp Trimmed and Burning"" and ""What a Time"", with his wife Christine singing backing vocals, are included on the 1995 album Gospel at Newport.",0,7,== Discography ==,47665776,1975-01-01,1975-12-31,ML
the 1995,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"1975 – It's a Mean Old World to Try to Live In Live performances of two of his songs, ""Keep Your Lamp Trimmed and Burning"" and ""What a Time"", with his wife Christine singing backing vocals, are included on the 1995 album Gospel at Newport.",0,7,== Discography ==,47665776,1995-01-01,1995-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,They may have been recorded in 1966.,1,7,== Discography ==,47665776,1966-01-01,1966-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, Arhoolie released the compilation You're Gonna Need That Pure Religion.",2,7,== Discography ==,47665776,2002-01-01,2002-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Rev. Pearly Brown ""It's a Mean Old World"", filmed by John W. English, Americus, GA 1977 on YouTube",0,10,== External links ==,47665776,1977-01-01,1977-12-31,ML
a 2011,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,Charles Farmer said in the liner notes to a 2011 re-release of the 1975 album,3,3,== Biography and legacy ==,47665776,2011-01-01,2011-12-31,LLM
"August 18 , 1915 – June 28 , 1986","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Pearly Brown (August 18, 1915 – June 28, 1986) was an American singer and guitarist, known primarily as a street performer.",1,0,,47665776,1915-08-18,1986-06-28,LLM
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"When he said yes, she arranged a place for him at the Georgia Academy for the Blind in Macon, Georgia; where he completed eight grades in six years, and learned Braille.",3,2,== Biography and legacy ==,47665776,,,ML
am,VBP,HALFDAY_REGEX_1,TIME,,"The 1977 documentary It's a Mean Old World captures the style of his street performance: walking slowly along the sidewalk, singing and playing, with a handwritten sign around his neck reading ""I am a blind preacher.",9,2,== Biography and legacy ==,47665776,,,ML
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1970s, he presented a regular weekly 15-minute program on the Macon, GA radio station WIBB.",18,2,== Biography and legacy ==,47665776,,,ML
