time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1965,CD,YEAR_REGEX_1,TIME,time_reference,Bradshaw received a Bachelor of Arts with honours in English from University of London in 1965.,2,2,== Early life and education ==,11070609,1965-01-01,1965-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"In 1971, Bradshaw conducted several concerts with the Royal Liverpool Philharmonic Orchestra.",0,4,== Career ==,11070609,1971-01-01,1971-12-31,ML
1975 to 1977,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1975 to 1977, Bradshaw was the Chorus Director at the Glyndebourne Festival Opera.",1,4,== Career ==,11070609,1975-01-01,1977-12-31,ML
1977 to 1989,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1977 to 1989, he was Chorus Director and Resident Conductor at San Francisco Opera.",2,4,== Career ==,11070609,1977-01-01,1989-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"In 1988, he was a guest conductor of the Canadian Opera Company.",3,4,== Career ==,11070609,1988-01-01,1988-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, he was appointed Chief Conductor and Head of Music.",4,4,== Career ==,11070609,1989-01-01,1989-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"In 1993 he conducted the company's production of Bartok's ""Bluebeard's Castle"" and Schoenberg's ""Erwartung"", which toured to the Brooklyn Academy of Music in New York and to the Edinburgh International Festival.",5,4,== Career ==,11070609,1993-01-01,1993-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"In 1994, he was appointed Artistic Director and General Director in 1998.",6,4,== Career ==,11070609,1994-01-01,1994-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1994, he was appointed Artistic Director and General Director in 1998.",6,4,== Career ==,11070609,1998-01-01,1998-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, he was made a member of the Order of Ontario for having ""brought the COC international acclaim, including a first-ever invitation to the Edinburgh Festival, garnering two prestigious awards"".",8,4,== Career ==,11070609,2004-01-01,2004-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, Bradshaw received the National Arts Centre Award, a companion award of the Governor General's Performing Arts Awards, Canada's highest honour in the performing arts.",9,4,== Career ==,11070609,2006-01-01,2006-12-31,ML
15 August 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 15 August 2007, at age 63, Bradshaw died after collapsing from an apparent heart attack while at Toronto Pearson International Airport.",0,6,== Death and legacy ==,11070609,2007-08-15,2007-08-15,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,A prize in his name was presented at the Canadian International Organ Competition in Montreal in 2008.,3,6,== Death and legacy ==,11070609,2008-01-01,2008-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,Canadian Who's Who 1997.,1,9,== Sources ==,11070609,1997-01-01,1997-12-31,ML
17 August 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 17 August 2007.,3,9,== Sources ==,11070609,2007-08-17,2007-08-17,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"""Order of Ontario recipients for 2004 announced"".",0,10,== Sources ==,11070609,2004-01-01,2004-12-31,ML
30 September 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Archived from the original on 30 September 2007.,1,10,== Sources ==,11070609,2007-09-30,2007-09-30,ML
17 August 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 17 August 2007.,2,10,== Sources ==,11070609,2007-08-17,2007-08-17,ML
8 August 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Archived from the original on 8 August 2007.,1,12,== External links ==,11070609,2007-08-08,2007-08-08,ML
17 August 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Retrieved 17 August 2007.,2,12,== External links ==,11070609,2007-08-17,2007-08-17,ML
26 April 1944 – 15 August 2007,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Richard James Bradshaw, O. Ont (26 April 1944 – 15 August 2007) was a British opera conductor and the General Director of the Canadian Opera Company (COC) in Toronto.",0,0,,11070609,1944-04-26,2007-08-15,LLM
eight years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"He grew up in Higham Ferrers in Northamptonshire, where he began taking piano lessons when he was eight years old, and played the organ at his church when he was twelve.",1,2,== Early life and education ==,11070609,,,ML
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,It was also that year that saw the opening of the Four Seasons Centre for the Performing Arts.,10,4,== Career ==,11070609,,,ML
September,NNP,MONTH_REGEX,TIME,time_reference,"In September of that year, Bradshaw and the COC opened the season with three complete performances of Wagner's Ring, becoming the first conductor since Wagner himself to inaugurate an opera house with a complete Ring.",11,4,== Career ==,11070609,,,ML
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,He continued to conduct the COC orchestra until his death the following year.,12,4,== Career ==,11070609,,,ML
