time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"September 17 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Cariza ""Ice"" Yamson Seguerra (born September 17, 1983), formerly and still known professionally as Aiza Seguerra, is a Filipino actor, singer-songwriter and guitarist.",0,0,,3720468,1983-09-17,1983-09-17,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Initially coming out as a lesbian in 2007, Seguerra now identifies himself as a transgender man.",1,0,,3720468,2007-01-01,2007-12-31,ML
"August 12 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 12, 2016, Seguerra was appointed by President Rodrigo Duterte as Chairperson of the National Youth Commission.",0,1,,3720468,2016-08-12,2016-08-12,ML
1987 to 1997,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He subsequently became part of the show from 1987 to 1997.,2,3,== Career ==,3720468,1987-01-01,1997-12-31,ML
1987 to 1997,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,from 1987 to 1997.,8,3,== Career ==,3720468,1987-01-01,1997-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"His single ""Pagdating ng Panahon"" became a major hit in 2001 which enabled him to start a music career.",12,3,== Career ==,3720468,2001-01-01,2001-12-31,ML
"July 8 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Seguerra won The Singing Bee on July 8, 2008 after Rachel Alejandro gave up her throne as defending champion due to other engagements.",0,4,== Career ==,3720468,2008-07-08,2008-07-08,ML
"January 7 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On January 7, 2013, Seguerra entered the Himig Handog P-Pop Love Songs contest as the interpreter for the song entry called ""Anong Nangyari Sa Ating Dalawa"", written by Jovinor Tan.",0,5,== Career ==,3720468,2013-01-07,2013-01-07,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he returned to GMA Network after three years to star in Princess in the Palace, which became a hit.",3,5,== Career ==,3720468,2015-01-01,2015-12-31,ML
"August 18 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 18, 2007, Seguerra came out publicly as a lesbian.",1,8,== Personal life ==,3720468,2007-08-18,2007-08-18,ML
August 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"However, in August 2014, he came out as a transgender man.",2,8,== Personal life ==,3720468,2014-08-01,2014-08-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Seguerra, along with other local celebrities, came together to join the PETA campaign 'Free Mali', a campaign aimed to release Mali, an Asian elephant currently living at the Manila Zoo and the only captive elephant in the Philippines, due to the poor facilities and keepers to care for him.",3,8,== Personal life ==,3720468,2013-01-01,2013-12-31,ML
"December 8 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""On December 8, 2014, Seguerra married model and actress Liza Diño in California.",7,8,== Personal life ==,3720468,2014-12-08,2014-12-08,ML
February 24,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,He performed the song in the grand finals on February 24 at the SM Mall of Asia Arena.,1,5,== Career ==,3720468,2022-02-24,2022-02-24,LLM
'98,POS,YEAR_REGEX_2,TIME,,"At age 14, he competed in Bong Revilla's Invitational Shootfest '98, and has won several awards in the sport.",10,3,== Career ==,3720468,1998-01-01,1998-12-31,LLM
now,RB,TIMELINE_REGEX,TIME,time_reference,"Initially coming out as a lesbian in 2007, Seguerra now identifies himself as a transgender man.",1,0,,3720468,,,ML
July 10,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"Seguerra won ₱1,040,000 for a second time on July 10, raising his total winnings to ₱2,080,000.",2,4,== Career ==,3720468,,,ML
presentation,NN,TIMELINE_REGEX,TIME,time_reference,Seguerra also performed in Singapore for the Singapore Repertory Theatre presentation of the stage play Avenue Q.,3,4,== Career ==,3720468,,,ML
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In 2015, he returned to GMA Network after three years to star in Princess in the Palace, which became a hit.",3,5,== Career ==,3720468,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"In 2013, Seguerra, along with other local celebrities, came together to join the PETA campaign 'Free Mali', a campaign aimed to release Mali, an Asian elephant currently living at the Manila Zoo and the only captive elephant in the Philippines, due to the poor facilities and keepers to care for him.",3,8,== Personal life ==,3720468,,,ML
36 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"They would have to endure the same cramped, concrete conditions, lack of exercise and improper veterinary care as Mali has for the past 36 years.",6,8,== Personal life ==,3720468,,,ML
