time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"October 13 , 1981","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Thomas Bartlett (born October 13, 1981), also known as Doveman, is an American pianist, producer, and singer.",0,0,,19666785,1981-10-13,1981-10-13,ML
the 2021,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Bebel Gilberto's ""Agora,"" produced, engineered and mixed by Bartlett, was nominated for Best Global Music Album at the 2021 Grammys, and he also contributed to Taylor Swift's ""evermore"", and Rufus Wainwright's ""Unfollow the Rules"", both nominated that year.",2,1,,19666785,2021-01-01,2021-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2018, Bartlett has worked closely with Florence and the Machine, and in April 2021 it was announced that Florence and Bartlett were co-writing a Broadway-bound musical based on ""The Great Gatsby.""",3,1,,19666785,2018-01-01,2018-12-31,ML
April 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Since 2018, Bartlett has worked closely with Florence and the Machine, and in April 2021 it was announced that Florence and Bartlett were co-writing a Broadway-bound musical based on ""The Great Gatsby.""",3,1,,19666785,2021-04-01,2021-04-30,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Amidon and Bartlett were interviewed about their music on the National Public Radio program All Things Considered in 1998.,4,3,== Early life and education ==,19666785,1998-01-01,1998-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"As a child Bartlett was drawn to Irish traditional music, particularly as performed by the fiddler Martin Hayes, whose first album appeared in 1992.",5,3,== Early life and education ==,19666785,1992-01-01,1992-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,In 2018 they released an album entitled Balinese Ceremonial Music inspired by the Canadian composer Colin McPhee's gamelan transcriptions.,3,5,== Musical career ==,19666785,2018-01-01,2018-12-31,ML
2005 and 2009,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Bartlett used the name Doveman for his own live performances as a vocalist with a band and on three recordings made between 2005 and 2009.,6,5,== Musical career ==,19666785,2005-01-01,2009-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Bartlett devoted himself increasingly to being a record producer rather than a sideman, stating in 2014 that collaboration ""is what I enjoy the most"" and that ""producing records is where I'm the happiest and where I think my talents are best used"".",8,5,== Musical career ==,19666785,2014-01-01,2014-12-31,ML
January 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2011, Bartlett, as Doveman, began a monthly salon style performance series at the West Village club (Le) Poisson Rouge, called the Burgundy Stain Sessions, inviting friends to join him and the band on stage.",9,5,== Musical career ==,19666785,2011-01-01,2011-01-31,ML
October 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2011 Bartlett music-directed, and co-curated with Hansard, two shows at (Le) Poisson Rouge celebrating the 10th anniversary of Other Voices, a live music series broadcast on Irish television.",12,5,== Musical career ==,19666785,2011-10-01,2011-10-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,In 2019 Bartlett and fellow Gloaming member Caoimhín Ó Raghallaigh released a collaborative studio album entitled Caoimhín Ó Raghallaigh and Thomas Bartlett.,16,5,== Musical career ==,19666785,2019-01-01,2019-12-31,ML
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Bebel Gilberto's ""Agora,"" produced, engineered and mixed by Bartlett, was nominated for Best Global Music Album at the 2021 Grammys, and he also contributed to Taylor Swift's ""evermore"", and Rufus Wainwright's ""Unfollow the Rules"", both nominated that year.",2,1,,19666785,,,ML
13 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"They released three recordings, the first when Amidon and Bartlett were 13 years old.",2,3,== Early life and education ==,19666785,,,ML
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,After graduation from high school Bartlett spent a year in London studying piano with Maria Curcio.,8,3,== Early life and education ==,19666785,,,ML
that night,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"According to Bartlett, Doveman ""has always been me and whoever I have along for that night"", rather than ""an organism that is a band"".",7,5,== Musical career ==,19666785,,,ML
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Over the course of the year, performers included Norah Jones, Glen Hansard, Rufus Wainwright, Martha Wainwright, Sara Quin, Beth Orton, Sam Amidon, Nico Muhly, Elysian Fields, Chocolate Genius, Julia Stone,",10,5,== Musical career ==,19666785,,,ML
