time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
13 October 1994,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Jessica Mimi Porfiri (born 13 October 1994), who performs as Kota Banks, is an Australian pop singer-songwriter and musician.",0,0,,58075125,1994-10-13,1994-10-13,ML
May 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"She signed to Nina Las Vegas's label, NLV Records, in May 2017, which released Banks' ten-track extended play, Prize (styled as PRIZE), as a mix tape in mid-2018.",1,0,,58075125,2017-05-01,2017-05-31,ML
November 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"By November 2017, her music had accumulated over 20 million plays on Spotify.",4,0,,58075125,2017-11-01,2017-11-30,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Kota Banks was born in 1994 in Sydney, Australia, as Jessica Mimi Porfiri, in Sydney.",0,2,== Early life ==,58075125,1994-01-01,1994-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Banks' debut single, ""N.F.F.A."", was issued in 2016 and was co-written by Banks with Lee Chew (or Toby Chew-Lee) and Cameron Nacson.",0,6,== Career ==,58075125,2016-01-01,2016-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Troy Mutton of Pile Rats described how she, ""dabbles in some seriously fun electronic-pop"", and described her single as a ""bold track both production-wise and lyrically, catchy as and slotting right alongside artists such as Nicole Millar, Jess Kent and Danish artist MØ.""Her second single, ""Holiday"", appeared in 2017, which was co-written with Danny Omerhodic, who produced the track for NLV Records, as Swick.",2,6,== Career ==,58075125,2017-01-01,2017-12-31,ML
of 2017,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"For the Junior Eurovision Song Contest of 2017, Banks, Chew and Nacson, with Chloe Papandrea, co-wrote Australia's entry, ""Speak Up"".",4,6,== Career ==,58075125,2017-01-01,2017-12-31,ML
January 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"on-stage to perform ""Holiday"" in January 2018.",8,6,== Career ==,58075125,2018-01-01,2018-01-31,ML
July 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"From July 2019, Banks began releasing her music under Sony Music Entertainment Australia.",0,7,== Career ==,58075125,2019-07-01,2019-07-31,ML
March,NNP,MONTH_REGEX,TIME,time_reference,"In March her single, ""Zoom"", was premiered on Triple J's Good Nights and subsequently received high rotation on the national youth radio station.",10,6,== Career ==,58075125,2022-03-01,2022-03-31,LLM
that year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"""Empty Streets"" featuring MOZA, was her next single in that year, which was also co-written with Chew and Nacson.",3,6,== Career ==,58075125,,,ML
the momentum,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"AltMedia's Jamie Apps rated it at three-and-a-half stars and explained, ""[she] is not just a one hit wonder though as throughout the remainder of the record Banks carries the momentum forward as she celebrate feminine strength and empowerment.""",15,6,== Career ==,58075125,,,ML
