time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2006,CD,YEAR_REGEX_1,TIME,time_reference,"His feature-length video 40 Bands 80 Minutes! was released in 2006, and re-released in 2020.",2,0,,9283967,2006-01-01,2006-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"His feature-length video 40 Bands 80 Minutes! was released in 2006, and re-released in 2020.",2,0,,9283967,2020-01-01,2020-12-31,ML
late 1998,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He helmed local monthly music magazine U.S. Rocker for a year before it folded in late 1998.,3,2,== Early life and career ==,9283967,1998-01-01,1998-12-31,ML
October 2002,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2002, he headed west to Los Angeles, hoping to find work in publishing and break into TV and video.",0,3,== Early life and career ==,9283967,2002-10-01,2002-10-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006 Carney, as Sean Carnage produced 40 Bands 80 Minutes!",0,6,== As a producer ==,9283967,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,The sequel to 40 Bands  80 Minutes! was filmed in 2007 but never been released.,3,6,== As a producer ==,9283967,2007-01-01,2007-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, L.A. Weekly named Carnage “Best Experimental-Music Promoter.”",1,11,== Awards ==,9283967,2010-01-01,2010-12-31,ML
July 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,July 2009 Interview with L.A. Record,0,17,== External links ==,9283967,2009-07-01,2009-07-31,ML
80 Minutes,CD NNPS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,The sequel to 40 Bands  80 Minutes! was filmed in 2007 but never been released.,3,6,== As a producer ==,9283967,2007-01-01,2007-12-31,LLM
2007-2014,CD,YEAR_REGEX_1,TIME,time_reference,From 2007-2014 the shows took place at Pehrspace in Historic Filipinotown in Los Angeles.,1,8,== As concert promoter ==,9283967,2007-01-01,2014-12-31,LLM
80 Minutes,CD NNPS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"In 2006 Carney, as Sean Carnage produced 40 Bands 80 Minutes!",0,6,== As a producer ==,9283967,2006-01-01,2006-12-31,LLM
Monday Nights,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,Carnage is notable for his weekly shows Sean Carnage Monday Nights which ran for over 500 consecutive weekly shows from 2005-2014.,0,8,== As concert promoter ==,9283967,2005-01-01,2014-12-31,LLM
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,He helmed local monthly music magazine U.S. Rocker for a year before it folded in late 1998.,3,2,== Early life and career ==,9283967,1997-01-01,1998-12-31,LLM
Monday Nights,NNP NNPS,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,"He is also a concert promoter, hosting ""Sean Carnage Monday Nights"" at Pehrspace in Echo Park, Carnage has also hosted his ""Monday nights"" in the past at Los Angeles venues The Smell and the il Corral.",1,0,,9283967,,,ML
80 Minutes,CD NNPS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"His feature-length video 40 Bands 80 Minutes! was released in 2006, and re-released in 2020.",2,0,,9283967,,,ML
ad,NN,ERA_REGEX,TIME,time_reference,"Shortly after landing in L.A., Carney responded to a newspaper ad seeking an assistant to the editorial director of a ""top men's magazine.""",1,3,== Early life and career ==,9283967,,,ML
Past,NN,TIMELINE_REGEX,TIME,time_reference,"Past shows have featured Abe Vigoda, Anavan, Health, and Captain Ahab.",3,8,== As concert promoter ==,9283967,,,ML
Weekly,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In 2010, L.A. Weekly named Carnage “Best Experimental-Music Promoter.”",1,11,== Awards ==,9283967,,,ML
80 Minutes,CD NNPS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,The Official 40 Bands 80 Minutes!,0,15,== External links ==,9283967,,,ML
