URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,69,0.996560205706368,0.0031704883761000304,place,"Melvin Huston McDaniel (September 6, 1942 – March 31, 2011) was an American country music artist.",0,0,,2541302
http://dbpedia.org/resource/Chuck_Berry,2459,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Chuck Berry,244,1.0,4.8928913935250816E-18,person,"Many of his top hits were released in the 1980s, including ""Louisiana Saturday Night"", ""Big Ole Brew"", ""Stand Up"", ""Baby's Got Her Blue Jeans On"" (which reached number one on the country chart), ""I Call It Love"", ""Stand on It"", and a remake of Chuck Berry's ""Let It Roll (Let It Rock)"".",1,0,,2541302
"http://dbpedia.org/resource/Checotah,_Oklahoma",119,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Checotah, Oklahoma",21,1.0,0.0,place,"McDaniel was born in Checotah, Oklahoma, a small town in McIntosh County, Oklahoma, and grew up in Okmulgee, Oklahoma.",0,4,== Biography == | === Early life ===,2541302
"http://dbpedia.org/resource/McIntosh_County,_Georgia",139,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",McIntosh County,57,0.5517697514277593,0.6949440447641889,place,"McDaniel was born in Checotah, Oklahoma, a small town in McIntosh County, Oklahoma, and grew up in Okmulgee, Oklahoma.",0,4,== Biography == | === Early life ===,2541302
http://dbpedia.org/resource/Oklahoma,48487,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Oklahoma,74,0.9999972296555772,2.752954293196483E-6,place,"McDaniel was born in Checotah, Oklahoma, a small town in McIntosh County, Oklahoma, and grew up in Okmulgee, Oklahoma.",0,4,== Biography == | === Early life ===,2541302
http://dbpedia.org/resource/Oklahoma,48487,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Oklahoma,109,0.9999972296555772,2.752954293196483E-6,place,"McDaniel was born in Checotah, Oklahoma, a small town in McIntosh County, Oklahoma, and grew up in Okmulgee, Oklahoma.",0,4,== Biography == | === Early life ===,2541302
http://dbpedia.org/resource/Elvis_Presley,10244,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Elvis Presley,43,0.9999997257311669,2.3858562853130707E-7,person,He was inspired to play music after seeing Elvis Presley on television.,1,4,== Biography == | === Early life ===,2541302
"http://dbpedia.org/resource/Okmulgee,_Oklahoma",356,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Okmulgee High School,75,0.9999999999994884,0.0,place,He made his professional debut at age 15 performing in a talent contest at Okmulgee High School.,4,4,== Biography == | === Early life ===,2541302
"http://dbpedia.org/resource/Nashville,_Tennessee",22678,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Nashville,43,0.5911984142698836,0.3497654082022974,place,"From there, he had an unsuccessful trip to Nashville, followed by quite a bit of success in Anchorage, Alaska, performing at clubs among the oil fields.",1,6,== Biography == | === Career ===,2541302
http://dbpedia.org/resource/Ted_Stevens_Anchorage_International_Airport,252,"Wikidata:Q1248784,Schema:Place,Schema:Airport,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Airport","Anchorage, Alaska",92,0.9684193229397349,0.032610539992539864,place,"From there, he had an unsuccessful trip to Nashville, followed by quite a bit of success in Anchorage, Alaska, performing at clubs among the oil fields.",1,6,== Biography == | === Career ===,2541302
"http://dbpedia.org/resource/Nashville,_Tennessee",22678,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Nashville,38,0.6510384935491274,0.23523343271912406,place,"After two years there, he returned to Nashville and landed a job as a demo singer and songwriter with Combine Music.",2,6,== Biography == | === Career ===,2541302
http://dbpedia.org/resource/Bob_Beckham,26,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bob Beckham,33,0.9999999999999716,0.0,person,"With the help of music publisher Bob Beckham, McDaniel signed to Capitol Records in 1976 and released his first single, ""Have a Dream on Me"".",3,6,== Biography == | === Career ===,2541302
http://dbpedia.org/resource/Bob_Beckham,26,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bob Beckham,33,0.9999999999999716,0.0,person,"With the help of music publisher Bob Beckham, McDaniel signed to Capitol Records in 1976 and released his first single, ""Have a Dream on Me"".",3,6,== Biography == | === Career ===,2541302
http://dbpedia.org/resource/Alan_Jackson,853,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Alan Jackson,77,0.9999999999995453,4.4495061895959824E-13,person,"Other Top 10 hits include ""Right in the Palm of Your Hand"" (later covered by Alan Jackson in 1999), ""Take Me to the Country"", ""Big Ole Brew"", ""I Call It Love"", and ""Real Good Feel Good Song"".",5,6,== Biography == | === Career ===,2541302
