URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/Hayward_Gallery,467,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:Building",Hayward,17,0.8788269931338775,0.137459795809738,place,"Richard ""Richie"" Hayward (February 6, 1946 – August 12, 2010) was an American drummer best known as a founding member and drummer in the band Little Feat.",0,0,,3204508
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,71,0.998722699914092,0.0010610075993906028,place,"Richard ""Richie"" Hayward (February 6, 1946 – August 12, 2010) was an American drummer best known as a founding member and drummer in the band Little Feat.",0,0,,3204508
http://dbpedia.org/resource/Gordon_Hayward,828,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Hayward,0,0.9582852906975572,0.03667079359509595,person,"Hayward also joined with friends in some small acting roles on television, which included an episode of F Troop.",2,0,,3204508
http://dbpedia.org/resource/Gordon_Hayward,828,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Hayward,0,0.8736619401186473,0.09354011472154225,person,Hayward first appeared to the public as a member of a band based in Southern California.,0,2,== Career ==,3204508
http://dbpedia.org/resource/Southern_California,7766,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Southern California,68,0.9849581850670815,0.014897529085894347,place,Hayward first appeared to the public as a member of a band based in Southern California.,0,2,== Career ==,3204508
http://dbpedia.org/resource/Lowell_George,335,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",The Factory,91,0.9999999770467414,2.2951144874265504E-8,person,"Before he joined Little Feat he was a member of the groups The Fraternity of Man, and then The Factory, which was where he met the frontman of the band, Lowell George.",1,2,== Career ==,3204508
http://dbpedia.org/resource/Lowell_George,335,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",The Factory,91,0.9999999770467414,2.2951144874265504E-8,person,"Before he joined Little Feat he was a member of the groups The Fraternity of Man, and then The Factory, which was where he met the frontman of the band, Lowell George.",1,2,== Career ==,3204508
http://dbpedia.org/resource/Lowell_George,335,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",The Factory,0,0.8047340406240092,0.24239229825559072,person,"The Factory portrayed an anachronistic Beatlesque band, the Bedbugs, on the February 9, 1967, episode of the sitcom F Troop.",2,2,== Career ==,3204508
http://dbpedia.org/resource/Lowell_George,335,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",The Factory,0,0.8047340406240092,0.24239229825559072,person,"The Factory portrayed an anachronistic Beatlesque band, the Bedbugs, on the February 9, 1967, episode of the sitcom F Troop.",2,2,== Career ==,3204508
http://dbpedia.org/resource/Joan_Armatrading,532,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Joan Armatrading,108,1.0,1.157189514321723E-55,person,"In addition to his work with Little Feat, Hayward recorded and performed with many other artists including: Joan Armatrading, Delaney Bramlett, Kim Carnes, Eric Clapton, Ry Cooder, James Cotton, The Doobie Brothers, Bob Dylan, Peter Frampton, Buddy Guy, Arlo Guthrie, Al Kooper, Jonny Lang, Barbra Streisand, Eric Lynn, Nils Lofgren, Taj Mahal, Coco Montoya,  Robert Palmer, Van Dyke Parks, Robert Plant, Paul Rodgers, Linda Ronstadt, Bob Seger, Carly Simon, Nancy Sinatra, Stephen Stills, Tom Waits, John Cale, Warren Zevon, Warren Haynes, Jimmy Herring, and Helen Watson.",3,2,== Career ==,3204508
