time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Total Control is an Australian post-punk band that formed in Melbourne, Australia in 2008.",0,0,,42477065
August 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After a series of singles, the band's debut album, Henge Beat, was released in August 2011.",2,0,,42477065
June 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Their second album, Typical System, was released in June 2014.",3,0,,42477065
2008,CD,YEAR_REGEX_1,TIME,time_reference,Total Control was formed in 2008 by Eddy Current Suppression Ring band member Mikey Young and UV Race's Dan Stewart.,0,2,== History ==,42477065
of early 1980s,IN JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"The pair, who came together over a shared interest of early 1980s acts such as Devo, Gary Numan, The Screamers, and The Adolescents, recorded some songs using a sampler and synthesizers at Young's home studio.",1,2,== History ==,42477065
the next few years,DT JJ JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,They gained a following over the next few years after releasing a series of 7-inch singles and playing only a handful of live shows.,2,2,== History ==,42477065
August 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"""The band released their debut full-length album, Henge Beat, in August 2011 on Seattle's Iron Lung Records.",6,2,== History ==,42477065
Tomorrow,NNP,TIMELINE_REGEX,TIME,time_reference,"They went on a US tour with San Francisco-based band Thee Oh Sees, with whom they also released a split EP, and performed at the All Tomorrow's Parties music festival in Minehead, Somerset in December 2011.",7,2,== History ==,42477065
December 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"They went on a US tour with San Francisco-based band Thee Oh Sees, with whom they also released a split EP, and performed at the All Tomorrow's Parties music festival in Minehead, Somerset in December 2011.",7,2,== History ==,42477065
October 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The single ""Scene From a Marriage"" was released by Sub Pop in October 2012.",8,2,== History ==,42477065
June 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The group released their second album, Typical System, in June 2014.",9,2,== History ==,42477065
2008,CD,YEAR_REGEX_1,TIME,time_reference,Records (2008),1,6,"== Discography == | === 7"" singles ===",42477065
2009,CD,YEAR_REGEX_1,TIME,time_reference,"""Retiree""/""Meds II"" - Iron Lung Records (2009)",0,7,"== Discography == | === 7"" singles ===",42477065
2010,CD,YEAR_REGEX_1,TIME,time_reference,"""Paranoid Video""/""Real Estate"" - Smartguy Records (2010)",0,8,"== Discography == | === 7"" singles ===",42477065
2011,CD,YEAR_REGEX_1,TIME,time_reference,"""Pyre Island""/""Mineshaft"" - Hustle Muscle (2011)",0,9,"== Discography == | === 7"" singles ===",42477065
2012,CD,YEAR_REGEX_1,TIME,time_reference,"""Scene From A Marriage""/""Contract"" - Sub Pop (2012)",0,10,"== Discography == | === 7"" singles ===",42477065
2013,CD,YEAR_REGEX_1,TIME,time_reference,"7""s (collects tracks from first four 7""s) - Blinded Records (2013)",0,12,== Discography == | === Compilations ===,42477065
2011,CD,YEAR_REGEX_1,TIME,time_reference,Thee Oh Sees/Total Control [split EP] - Castle Face (2011),0,14,== Discography == | === EPs ===,42477065
2012,CD,YEAR_REGEX_1,TIME,time_reference,Carpet Rash - Home Loan Records (2012),0,15,== Discography == | === EPs ===,42477065
night,NN,DAY_TIME_REGEX,TIME,time_reference,"The Australian Independent Record Awards (commonly known informally as AIR Awards) is an annual awards night to recognise, promote and celebrate the success of Australia's Independent Music sector.",0,18,== Awards and nominations == | === AIR Awards ===,42477065
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"The Australian Music Prize (the AMP) is an annual award of $30,000 given to an Australian band or solo artist in recognition of the merit of an album released during the year of award.",0,20,== Awards and nominations == | === Australian Music Prize ===,42477065
2005,CD,YEAR_REGEX_1,TIME,time_reference,The commenced in 2005.,1,20,== Awards and nominations == | === Australian Music Prize ===,42477065
2005,CD,YEAR_REGEX_1,TIME,time_reference,The J Awards are an annual series of Australian music awards that were established by the Australian Broadcasting Corporation's youth-focused radio station Triple J. They commenced in 2005.,0,22,== Awards and nominations == | === J Award ===,42477065
night,NN,DAY_TIME_REGEX,TIME,time_reference,"The Music Victoria Awards, are an annual awards night celebrating Victorian music.",0,24,== Awards and nominations == | === Music Victoria Awards ===,42477065
2005,CD,YEAR_REGEX_1,TIME,time_reference,They commenced in 2005.,1,24,== Awards and nominations == | === Music Victoria Awards ===,42477065
