time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
15 January 1904 – 15 July 1949,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Eddie DeLange (né Edgar DeLange Moss; 15 January 1904 – 15 July 1949) was an American bandleader and lyricist.,0,0,,2304942
1926,CD,YEAR_REGEX_1,TIME,time_reference,He graduated from the University of Pennsylvania in 1926.,1,2,== Biography ==,2304942
1932,CD,YEAR_REGEX_1,TIME,time_reference,"DeLange went back to New York City in 1932, earning a contract with Irving Mills.",0,3,== Biography ==,2304942
first year,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He had several hits in his first year, including ""Moonglow.",1,3,== Biography ==,2304942
1908–1981,CD,YEAR_REGEX_1,TIME,time_reference,"""He and composer Will Hudson (né Arthur Murray Hainer; 1908–1981) formed the Hudson-DeLange Orchestra in 1935.",2,3,== Biography ==,2304942
1935,CD,YEAR_REGEX_1,TIME,time_reference,"""He and composer Will Hudson (né Arthur Murray Hainer; 1908–1981) formed the Hudson-DeLange Orchestra in 1935.",2,3,== Biography ==,2304942
1938,CD,YEAR_REGEX_1,TIME,time_reference,"Hudson and DeLange's partnership dissolved in 1938, but DeLange created a new band that played on several tours.",4,3,== Biography ==,2304942
1942,CD,YEAR_REGEX_1,TIME,time_reference,"In 1942, De Lange co-wrote ""A String of Pearls"", a successful number for Glenn Miller.",6,3,== Biography ==,2304942
15 July 1949,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Eddie DeLange died in Los Angeles, California, on 15 July 1949.",7,3,== Biography ==,2304942
1989,CD,YEAR_REGEX_1,TIME,time_reference,The National Academy of Popular Music's Songwriters Hall of Fame inducted him into their ranks in 1989.,0,4,== Biography ==,2304942
1943,CD,YEAR_REGEX_1,TIME,time_reference,"DeLange, in 1943, married Marge Lohden (née Margaret Mary Lohden; 1918–1990).",0,6,== Family ==,2304942
1918–1990,CD,YEAR_REGEX_1,TIME,time_reference,"DeLange, in 1943, married Marge Lohden (née Margaret Mary Lohden; 1918–1990).",0,6,== Family ==,2304942
1944,CD,YEAR_REGEX_1,TIME,time_reference,"They had two children, Stephanie Barr DeLange (born 1944) and Warren Edgar DeLange (born 1945).",2,6,== Family ==,2304942
1945,CD,YEAR_REGEX_1,TIME,time_reference,"They had two children, Stephanie Barr DeLange (born 1944) and Warren Edgar DeLange (born 1945).",2,6,== Family ==,2304942
