time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"August 25 , 1908 – February 3 , 1980","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Raymond John Heindorf (August 25, 1908 – February 3, 1980) was an American composer and songwriter who was noted for his work in film.",0,0,,3321100
1928,CD,YEAR_REGEX_1,TIME,time_reference,"In 1928, he moved to New York City, where he worked as a musical arranger before heading to Hollywood.",1,2,== Early life ==,3321100
of 1929,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He gained his first job as an orchestrator at MGM, where he worked on Hollywood Revue of 1929, and subsequently went on the road playing piano for Lupe Vélez.",2,2,== Early life ==,3321100
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,Hollywood Years ==,1,3,== Hollywood Years ==,3321100
nearly forty years,RB JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"After completing this engagement, he joined Warner Bros., composing and/or arranging and conducting music exclusively for the studio for nearly forty years.",0,4,== Hollywood Years ==,3321100
1954,CD,YEAR_REGEX_1,TIME,time_reference,He undertook the musical direction of Judy Garland's comeback film A Star is Born (1954) and made a cameo appearance as himself in the premiere party sequence where Jack Carson's character congratulates him on a great score.,2,4,== Hollywood Years ==,3321100
of 1935,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Among Heindorf's other screen credits are 42nd Street, Gold Diggers of 1935, The Great Lie, Knute Rockne All American, Kings Row, Night and Day, Tea for Two, A Streetcar Named Desire, The Jazz Singer, Calamity Jane, No Time for Sergeants, The Helen Morgan Story, The Music Man, Marjorie Morningstar, Damn Yankees, Auntie Mame, Finian's Rainbow, and his final musical for Jack L. Warner, 1776.",0,5,== Hollywood Years ==,3321100
Night and Day,NNP CC NNP,DAY_TIME_REGEX LINKAGE_REGEX TIME_UNIT_REGEX,TIME MODIFIER TIME,time_reference,"Among Heindorf's other screen credits are 42nd Street, Gold Diggers of 1935, The Great Lie, Knute Rockne All American, Kings Row, Night and Day, Tea for Two, A Streetcar Named Desire, The Jazz Singer, Calamity Jane, No Time for Sergeants, The Helen Morgan Story, The Music Man, Marjorie Morningstar, Damn Yankees, Auntie Mame, Finian's Rainbow, and his final musical for Jack L. Warner, 1776.",0,5,== Hollywood Years ==,3321100
Morningstar,NNP,DAY_TIME_REGEX,TIME,time_reference,"Among Heindorf's other screen credits are 42nd Street, Gold Diggers of 1935, The Great Lie, Knute Rockne All American, Kings Row, Night and Day, Tea for Two, A Streetcar Named Desire, The Jazz Singer, Calamity Jane, No Time for Sergeants, The Helen Morgan Story, The Music Man, Marjorie Morningstar, Damn Yankees, Auntie Mame, Finian's Rainbow, and his final musical for Jack L. Warner, 1776.",0,5,== Hollywood Years ==,3321100
1776,CD,YEAR_REGEX_1,TIME,time_reference,"Among Heindorf's other screen credits are 42nd Street, Gold Diggers of 1935, The Great Lie, Knute Rockne All American, Kings Row, Night and Day, Tea for Two, A Streetcar Named Desire, The Jazz Singer, Calamity Jane, No Time for Sergeants, The Helen Morgan Story, The Music Man, Marjorie Morningstar, Damn Yankees, Auntie Mame, Finian's Rainbow, and his final musical for Jack L. Warner, 1776.",0,5,== Hollywood Years ==,3321100
1943 and 1969,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Between 1943 and 1969 he was nominated for eighteen Academy Awards, 17 nominations for Best Score and 1 nomination for Best Song.",0,7,== Academy Awards ==,3321100
1950 and 1955,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He hosted two Tatum piano performances at his Hollywood home in 1950 and 1955 for their mutual friends.,1,9,== Jazz Recordings ==,3321100
20th Century,JJ NNP,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Heindorf recorded these private concerts, which were issued as Art Tatum: 20th Century Piano Genius on the Verve label.",2,9,== Jazz Recordings ==,3321100
1930,CD,YEAR_REGEX_1,TIME,time_reference,Census records from 1930 show that Heindorf lived with bandleader and composer Arthur Lange in the Hollywood Hills.,0,11,== Personal life ==,3321100
