time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Tyler Dickerson (born 1993 in Hattiesburg, Mississippi) is an American country music artist signed to Lyric Street Records.",0,0,,26415275
early 2010,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He released his debut single, ""Tell Your Sister I'm Single,"" to radio in early 2010.",1,0,,26415275
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005, he won Florida Male Vocalist and Male Entertainer of the Year awards for his age group.",2,2,== Biography ==,26415275
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In 2005, he won Florida Male Vocalist and Male Entertainer of the Year awards for his age group.",2,2,== Biography ==,26415275
late 2009,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Dickerson signed to a recording contract with Lyric Street Records in late 2009 after entering a talent search associated with John Rich of Big & Rich, who also mentored him.",4,2,== Biography ==,26415275
February 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He released his first single, ""Tell Your Sister I'm Single,"" in February 2010.",5,2,== Biography ==,26415275
the week,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"""Tell Your Sister I'm Single"" debuted at number 51 on the Billboard Hot Country Songs charts dated for the week ending March 13, 2010.",9,2,== Biography ==,26415275
"March 13 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""Tell Your Sister I'm Single"" debuted at number 51 on the Billboard Hot Country Songs charts dated for the week ending March 13, 2010.",9,2,== Biography ==,26415275
now,RB,TIMELINE_REGEX,TIME,time_reference,Dickerson now sings in the Louisiana-based band Rockin Rouge.,0,3,== Biography ==,26415275
"September 28 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Dickerson auditioned for The Voice on September 28, 2015.",0,4,== Biography ==,26415275
