types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/ontology/Poem,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/AuditoryCommunication107109019,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/Music107020895,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/MusicalComposition107037465,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/SymphonicPoem107047373,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/WikicatSymphonicPoems,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
http://dbpedia.org/class/yago/WikicatSymphonicPoemsByFranzLiszt,http://dbpedia.org/resource/Hunnenschlacht_(Liszt),Hunnenschlacht,14,181,0.93410798396017,0.0,4,2,== Career ==
